file_id,clean_id,condition,wer,wer_percent,reference,hypothesis
librispeech_6_noise0.0200,librispeech_6,adversarial,0.083333333,8.333333333,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a literal resurrection and an actual hereafter in which future states shall be recognized every sanctified and authorized relationship existing here on Earth. A parent and child, brother and sister, husband and wife."
librispeech_6_noise0.0500,librispeech_6,adversarial,0.25,25,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a legal resurrection, an actual year after, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth. A paraded child, brother and sister, husband and wife."
librispeech_7_noise0.0050,librispeech_7,adversarial,0.031746032,3.174603175,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. Now I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the west."
librispeech_7_noise0.0100,librispeech_7,adversarial,0.031746032,3.174603175,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the west."
librispeech_7_noise0.0200,librispeech_7,adversarial,0.047619048,4.761904762,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. I have yet to find the place and meet the people, wherein with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West."
librispeech_7_noise0.0500,librispeech_7,adversarial,0.317460317,31.74603175,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of the U.S. To observe the customs and study of habits and more nations good ones. I have yet to find the place I meet to meet with. Where I met with the purity of man and woman, This held more precious than among the blind warmest and the mountain valleys of the West."
librispeech_8_noise0.0050,librispeech_8,adversarial,0,0,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_8_noise0.0100,librispeech_8,adversarial,0,0,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_8_noise0.0200,librispeech_8,adversarial,0.066666667,6.666666667,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_8_noise0.0500,librispeech_8,adversarial,0.6,60,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, how do people getting fined to their value? What greater opportunities would they have wished?"
librispeech_9_noise0.0050,librispeech_9,adversarial,0.166666667,16.66666667,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in comparative wealth.
librispeech_9_noise0.0100,librispeech_9,adversarial,0.166666667,16.66666667,The army sounded people in poverty and left them in comparative wealth.,The army sounded people in poverty and left them in comparative wealth.
librispeech_9_noise0.0200,librispeech_9,adversarial,0.166666667,16.66666667,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in comparative wealth.
librispeech_9_noise0.0500,librispeech_9,adversarial,0.5,50,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in the terror as well.
