file_id,clean_id,condition,wer,wer_percent,reference,hypothesis
librispeech_5_noise0.0100_lp6k_dn,librispeech_5,adversarial,0.0,0.0,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure."
librispeech_5_noise0.0200_lp6k_dn,librispeech_5,adversarial,0.0,0.0,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure."
librispeech_5_noise0.0500_lp6k_dn,librispeech_5,adversarial,0.1724137931034483,17.24137931034483,"The people contested these measures one by one in the courts, presenting in case after case the different phases of the subject and urging the unconstitutionality of the measure.","The people contested these measures one by one in the courts, presenting face after face, the different phases of the subject, and encouraging the unconstitutionality of the measure."
librispeech_6_noise0.0050_lp6k_dn,librispeech_6,adversarial,0.05555555555555555,5.555555555555555,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, rather in sister, husband and wife."
librispeech_6_noise0.0100_lp6k_dn,librispeech_6,adversarial,0.1111111111111111,11.11111111111111,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a literal resurrection and an actual hereafter in which future states shall be recognized every sanctified and authorised relationship existing here on earth. Of parent and child, brother and sister, husband and wife."
librispeech_6_noise0.0200_lp6k_dn,librispeech_6,adversarial,0.08333333333333333,8.333333333333332,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a literal resurrection and an actual hereafter in which future states shall be recognized every sanctified and authorized relationship existing here on earth. A parent and child, brother and sister, husband and wife."
librispeech_6_noise0.0500_lp6k_dn,librispeech_6,adversarial,0.19444444444444445,19.444444444444446,"We believe in a literal resurrection and an actual hereafter, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth, of parent and child, brother and sister, husband and wife.","We believe in a legal resurrection, an actual year after, in which future states shall be recognized every sanctified and authorized relationship existing here on Earth. A parent and child, brother and sister, husband and wife."
librispeech_7_noise0.0050_lp6k_dn,librispeech_7,adversarial,0.031746031746031744,3.1746031746031744,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. Now I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the west."
librispeech_7_noise0.0100_lp6k_dn,librispeech_7,adversarial,0.031746031746031744,3.1746031746031744,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the west."
librispeech_7_noise0.0200_lp6k_dn,librispeech_7,adversarial,0.047619047619047616,4.761904761904762,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. I have yet to find the place and meet the people, wherein with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West."
librispeech_7_noise0.0500_lp6k_dn,librispeech_7,adversarial,0.47619047619047616,47.61904761904761,"It has been my privilege to tread the soil of many lands, to observe the customs and study the habits of more nations than one. And I have yet to find the place and meet the people, where and with whom the purity of man and woman is held more precious than among the maligned Mormons and the mountain valleys of the West.","It has been my privilege to try to soil with the new lands, to observe the customs and study habits of more nature before me. I have yet to find the place I meet to meet with people, wherein with the security of man and woman, this has held more pressures than a moment of light, more lives in the mountain valleys of the west."
librispeech_8_noise0.0050_lp6k_dn,librispeech_8,adversarial,0.0,0.0,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_8_noise0.0100_lp6k_dn,librispeech_8,adversarial,0.0,0.0,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_8_noise0.0200_lp6k_dn,librispeech_8,adversarial,0.0,0.0,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?"
librispeech_8_noise0.0500_lp6k_dn,librispeech_8,adversarial,0.7333333333333333,73.33333333333333,"Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?","Moreover, how did the people getting fined to their value went greater opportunity to get a glitch?"
librispeech_9_noise0.0050_lp6k_dn,librispeech_9,adversarial,0.16666666666666666,16.666666666666664,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in comparative wealth.
librispeech_9_noise0.0100_lp6k_dn,librispeech_9,adversarial,0.16666666666666666,16.666666666666664,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in comparative wealth.
librispeech_9_noise0.0200_lp6k_dn,librispeech_9,adversarial,0.16666666666666666,16.666666666666664,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in comparative wealth.
librispeech_9_noise0.0500_lp6k_dn,librispeech_9,adversarial,0.4166666666666667,41.66666666666667,The army sounded people in poverty and left them in comparative wealth.,The army found the people in poverty and left them in terror as well.
